"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.8258632,0.31502688,0.90507984,0.27240127,0.86742127,0.15416977,0.5340221,0.6666153,0.61742675,0.69501555,0.19411524,0.8749979,0.58914584,0.803438,0.43518448,0.78691244,0.75321025,0.71302444,0.5338555,0.5003399,0.45038426,0.51805466,0.7445365,0.33187225,0.6140666,0.45790207,0.6885313,0.3600872,0.00025932165,0.0
0.9188906,0.43991673,0.92497724,0.34133726,0.7577422,0.277834,0.5676227,0.67262006,0.57749516,0.6840937,0.23896897,0.8631821,0.45903438,0.8177808,0.50062716,0.7191258,0.79328454,0.70537144,0.5838275,0.5243873,0.4551405,0.5357335,0.7698638,0.39059275,0.66902447,0.22432381,0.6645537,0.40900886,0.00049530435,0.0
0.90612346,0.44505057,0.9085064,0.2859587,0.7496829,0.25564843,0.55976826,0.6819993,0.613596,0.64614874,0.3276908,0.75202036,0.7129657,0.88729227,0.51791227,0.802249,0.81455195,0.74135035,0.44123966,0.51768315,0.45029393,0.47170323,0.7819985,0.36457345,0.65337574,0.29249263,0.66262835,0.40856555,0.003240224,0.0
0.97443104,0.42747647,0.8864612,0.31084132,0.74281585,0.2330485,0.56132567,0.6685074,0.58745456,0.6646165,0.15284956,0.8602101,0.671282,0.797826,0.67775905,0.8076803,0.78051215,0.6954162,0.46643355,0.5153143,0.44972822,0.4665527,0.7809287,0.41119573,0.73056513,0.30462605,0.65196866,0.41555813,0.00011539813,0.0
0.8987707,0.41874537,0.9275749,0.37478107,0.75253767,0.3095786,0.5640081,0.6788391,0.52358735,0.6887698,0.2117631,0.7975396,0.31697968,0.8338979,0.7348486,0.70214564,0.85081464,0.5003649,0.4577778,0.5139063,0.45590502,0.52462834,0.77821225,0.35752138,0.5907479,1.0,0.6452947,0.40454352,0.019253336,0.0
0.8888349,0.46469182,0.8937286,0.28770205,0.74138117,0.21816958,0.56251097,0.68445593,0.5289089,0.63702375,0.2822203,0.85530037,0.4282352,0.80951256,0.5572323,0.81413203,0.8215777,0.7780969,0.48078263,0.5054462,0.45754233,0.5064758,0.766607,0.5176114,0.746969,0.3543207,0.6204098,0.40041018,9.854222e-05,0.0
0.97951764,0.4009156,0.8585138,0.1797807,0.77758735,0.3717732,0.54385227,0.6840604,0.60766584,0.681324,0.24663538,0.6905638,0.7352797,0.8807546,0.58455867,0.85956484,0.80270123,0.64913404,0.54595566,0.52200973,0.44999963,0.46411848,0.78330207,0.6005629,0.73683465,0.17359614,0.65220237,0.41305944,0.0013082777,0.0
0.97209793,0.41288146,0.903983,0.28537413,0.7224262,0.22854842,0.55545396,0.66999066,0.6096257,0.6687254,0.15990174,0.8446824,0.53430486,0.82022566,0.7115739,0.80334276,0.7745381,0.70355,0.44572932,0.51532567,0.4578368,0.53093696,0.77723545,0.5245838,0.7177108,0.5009809,0.647766,0.41378704,0.0036292064,0.0
0.906948,0.43381965,0.9164033,0.2505906,0.755682,0.22559914,0.5735146,0.6650639,0.55928034,0.681768,0.29555583,0.87598133,0.5851117,0.8257143,0.5860547,0.75772184,0.7788553,0.6850348,0.6180043,0.52609915,0.44940385,0.47771537,0.788042,0.5057977,0.6390582,0.43414024,0.6385141,0.4091284,0.002197751,0.0
0.9334526,0.40589377,0.8728505,0.17984636,0.6917712,0.2571423,0.55530393,0.62745917,0.6081997,0.6697319,0.1517863,0.81054324,0.18685922,0.8544738,0.7297052,0.6057063,0.83447415,0.77062434,0.5211894,0.46077427,0.49368063,0.44842872,0.751038,0.5167834,0.69457334,0.32310537,0.7061753,0.43949813,0.04328597,0.0
0.907077,0.46994686,0.9071954,0.43356246,0.7559891,0.28552228,0.5625115,0.62577987,0.48550692,0.6746563,0.10148239,0.8362951,0.65698296,0.8467833,0.656247,0.7729484,0.78670955,0.7174624,0.5795338,0.55421144,0.43089047,0.54439753,0.77127093,0.3661227,0.7604817,0.35924798,0.65803576,0.4236708,0.008746919,0.0
0.89373934,0.45145255,0.91777194,0.18230608,0.73526067,0.23029941,0.5667055,0.6717034,0.6353996,0.70543736,0.26792789,0.8408,0.3522364,0.80694574,0.5541486,0.8123193,0.754987,0.7229629,0.407541,0.541095,0.4500736,0.50190663,0.7768719,0.49795642,0.6609968,0.412693,0.65083134,0.34996116,9.9838835e-05,0.0
0.9407917,0.43896148,0.8488237,0.26083052,0.81306344,0.36770365,0.5673892,0.6801065,0.5723904,0.68935955,0.16286784,0.81760144,0.4555744,0.8377552,0.66327596,0.75781906,0.765094,0.7368332,0.54461306,0.5248692,0.4568592,0.5342852,0.7772927,0.6157383,0.5999725,0.18702543,0.66641265,0.41127744,0.00038768587,0.0
0.9168682,0.44795367,0.936166,0.37419575,0.7517221,0.28596136,0.5665714,0.67663455,0.5297286,0.6846336,0.24480447,0.8503488,0.51098424,0.82823473,0.552564,0.81664544,0.7635442,0.7195023,0.38201344,0.51123655,0.4571442,0.5181906,0.7749544,0.37888443,0.65173423,0.24716595,0.64873844,0.4179321,0.004425324,0.0
0.96536154,0.40850645,0.92065257,0.35268435,0.72069,0.27464357,0.54938555,0.6792413,0.62647307,0.67169446,0.2535026,0.8627622,0.29398298,0.825843,0.53449035,0.77461743,0.78630507,0.7199538,0.43028343,0.507089,0.4566026,0.52563393,0.7800436,0.4754185,0.7177011,0.1936976,0.6599864,0.4157481,0.0046639,0.0
0.9736126,0.39665085,0.8968784,0.23896931,0.72190905,0.25646305,0.5471335,0.67512757,0.6210808,0.684839,0.31023479,0.66263366,0.34980235,0.9073198,0.5471193,0.84901834,0.8204685,0.6532729,0.51424783,0.51174116,0.45203984,0.47717285,0.7838028,0.36026272,0.6902462,0.17821689,0.6508276,0.41172242,0.0061809313,0.0
0.97065055,0.40017906,0.9209052,0.29581538,0.71243113,0.26867568,0.5450472,0.67500055,0.55753213,0.69678265,0.2395145,0.88207966,0.7174361,0.8046384,0.6295378,0.74805397,0.75896955,0.8957408,0.34848985,0.5009127,0.45516264,0.53558314,0.77512,0.44272172,0.726818,0.22484514,0.66232204,0.41802287,0.006606219,0.0
0.97177106,0.4316484,0.88545793,0.4275828,0.7433853,0.22775167,0.56512433,0.66946137,0.55850214,0.6948737,0.11785503,0.7791439,0.1888434,0.8600607,0.6055417,0.7988576,0.7774255,0.6956303,0.37726888,0.5030291,0.455301,0.50181854,0.7752925,0.4975432,0.7782775,0.294267,0.64854753,0.41269976,0.001598718,0.0
0.97080165,0.4199182,0.886818,0.33090717,0.74280113,0.2578907,0.5584179,0.67500585,0.5911417,0.67833364,0.24292976,0.83130395,0.23912895,0.8600006,0.6359939,0.7824838,0.77544594,0.7299853,0.43559328,0.50388175,0.45729104,0.5244322,0.7746785,0.38020724,0.76603854,0.21827064,0.654812,0.41167906,0.0007092447,0.0
0.90185755,0.44751328,0.8999312,0.20211944,0.7590583,0.27136326,0.56687737,0.6765868,0.6130897,0.68281204,0.13474935,0.8234763,0.37551245,0.8164961,0.46281692,0.8108433,0.7517424,0.75408316,0.53469,0.52917254,0.4482551,0.47739553,0.76627964,0.19509009,0.6882315,0.3494274,0.65777034,0.37844396,0.00012966082,0.0
0.88480824,0.4178282,0.91810584,0.25530252,0.7479432,0.21566316,0.5566469,0.6821634,0.578743,0.65507305,0.2389993,0.86636525,0.36610076,0.8461915,0.43728712,0.79104847,0.78107613,0.7136101,0.4643705,0.52150655,0.45578533,0.49320105,0.7778781,0.53747886,0.6435862,0.33229047,0.67017186,0.40624222,0.00012966082,0.0
0.9752589,0.4080276,0.8550522,0.20406526,0.7831867,0.37088776,0.54945546,0.6858844,0.60299623,0.6689021,0.1779648,0.83484405,0.49043217,0.8321223,0.72978044,0.8157938,0.76163334,0.71658045,0.50733757,0.5184654,0.45230457,0.47582746,0.78106993,0.62443316,0.72343796,0.4701682,0.6471877,0.41222894,0.0012953116,0.0
0.91772425,0.44007617,0.90991396,0.26282892,0.7551129,0.26364344,0.5644369,0.6772393,0.5773923,0.6669141,0.23642752,0.81922036,0.29573363,0.82067484,0.63459754,0.8054377,0.7843087,0.73738617,0.4788454,0.5149985,0.45127383,0.47469473,0.77911156,0.30664802,0.65335333,0.30406457,0.6643483,0.42092034,0.00016726246,0.0
0.9247318,0.43574387,0.9025192,0.13822398,0.7658176,0.24441062,0.5743958,0.66713035,0.6223246,0.63946885,0.1219787,0.862429,0.65507233,0.81125695,0.68381655,0.74071,0.7654316,0.69707525,0.45856172,0.52029425,0.4566627,0.54939115,0.7622871,0.27925852,0.71033853,0.12250921,0.67709625,0.40817037,0.00012966082,0.0
0.9135444,0.45102376,0.9033462,0.27732673,0.74355114,0.23299646,0.5640091,0.6784174,0.5666309,0.652766,0.12336238,0.83435214,0.55221206,0.8123139,0.65961665,0.8112657,0.7876952,0.71815443,0.4771504,0.5182596,0.45106193,0.4698796,0.7783645,0.40516567,0.67650217,0.3008172,0.6642449,0.41483265,0.0014249724,0.0
0.941826,0.3633828,0.8992608,0.31350604,0.7071793,0.26709256,0.5577167,0.67402554,0.6466276,0.65398055,0.13088268,0.84600043,0.38418114,0.80873257,0.56359667,0.75823134,0.80369055,0.6466961,0.46234027,0.55169404,0.4575414,0.47983292,0.76637423,0.46903533,0.66437775,0.47086024,0.64325583,0.42495638,0.063979834,0.0
0.9731118,0.42226097,0.89163446,0.30446965,0.7429079,0.25084874,0.5594916,0.6712757,0.59180516,0.6698342,0.15298775,0.8560624,0.5943636,0.8268458,0.7090085,0.7829349,0.7776851,0.64803684,0.4368966,0.5116336,0.4507993,0.47563985,0.7828892,0.36655247,0.71661204,0.31076396,0.6525511,0.41328487,0.00016726246,0.0
0.9152027,0.42841622,0.9533498,0.29512072,0.71946263,0.25328735,0.56619555,0.6690159,0.6204016,0.66512895,0.13917765,0.82605183,0.3971444,0.79106826,0.5623416,0.77094215,0.784259,0.7032212,0.46864158,0.5099793,0.45498428,0.5257472,0.77752393,0.56819725,0.6414838,0.32233167,0.6263805,0.38429594,0.010629595,0.0
0.9022809,0.45654494,0.9216112,0.2835203,0.7346465,0.23410848,0.5616905,0.6788732,0.61735475,0.6610887,0.3396222,0.76805973,0.7519255,0.9044184,0.47118315,0.7971668,0.79817814,0.73943764,0.46518645,0.5198282,0.45003682,0.47828066,0.78148687,0.5205546,0.65743494,0.28042257,0.67317826,0.4263097,0.0011656508,0.0
0.9172966,0.44323564,0.91417956,0.2457091,0.7638727,0.26592124,0.5698852,0.67053425,0.5746813,0.68281704,0.20422584,0.8634634,0.6537576,0.8103505,0.5748788,0.8107172,0.7475181,0.7453653,0.54673696,0.53361285,0.44921553,0.47801402,0.7692105,0.26109657,0.6872674,0.3019361,0.6730209,0.40329424,0.0017478279,0.0
0.864635,0.24302395,0.81942683,0.33720154,0.68551797,0.25633204,0.5902001,0.65883476,0.541604,0.664879,0.10958243,0.84923905,0.68939596,0.8308973,0.5691767,0.6964309,0.79302436,0.7927042,0.37499428,0.6690868,0.46994638,0.41555482,0.70681083,0.4498586,0.65869427,0.46905243,0.61492485,0.4585527,0.25145125,0.0
0.9191811,0.43994495,0.9296208,0.2692085,0.74272335,0.25044432,0.56545514,0.67653096,0.56825006,0.66880333,0.2831682,0.84490794,0.32773814,0.8448965,0.61301553,0.78039306,0.78129196,0.69539696,0.453923,0.5154453,0.45301455,0.49163944,0.78009087,0.47117552,0.6331031,0.29416656,0.67795885,0.42684445,0.000347491,0.0
0.97165227,0.42088905,0.8652198,0.36800486,0.7931554,0.39964426,0.55145603,0.68862045,0.57354885,0.68916386,0.13254032,0.8320757,0.45294952,0.82219285,0.49847522,0.80871767,0.7656006,0.69720817,0.44525936,0.51317424,0.44910106,0.45535988,0.7808608,0.6098665,0.76049197,0.2444635,0.6544381,0.41450524,0.0008492784,0.0
0.92201245,0.44330227,0.9214738,0.2655348,0.75212014,0.25414306,0.56770396,0.6736295,0.57297945,0.6631571,0.13941342,0.835334,0.54241246,0.8234298,0.68756604,0.77743524,0.77877396,0.66311735,0.45049667,0.5196682,0.4513605,0.48390904,0.77641594,0.36370444,0.65723175,0.30595264,0.679005,0.42768136,0.00029562667,0.0
0.96587914,0.40117344,0.9135474,0.29666004,0.71602076,0.24776393,0.5540329,0.6714021,0.6345622,0.6583682,0.14027002,0.8920039,0.6758382,0.7856851,0.49792314,0.76601046,0.79079217,0.65486634,0.5099163,0.52480626,0.45282844,0.49507242,0.7778309,0.53032744,0.70527464,0.47170824,0.6495512,0.41663146,0.014214716,0.0
0.9076141,0.42959628,0.91381836,0.42495757,0.76490664,0.26077992,0.5718498,0.6738813,0.5037623,0.69052535,0.26229033,0.83875024,0.42334446,0.8554814,0.56719726,0.7628359,0.7866742,0.71049815,0.48146757,0.53181005,0.46176514,0.54129434,0.78633225,0.44007316,0.6654551,0.30985808,0.6586731,0.43180487,0.016096095,0.0
0.9632598,0.39843312,0.9161387,0.29911965,0.71539325,0.25706384,0.5529103,0.67367965,0.6363852,0.6573891,0.17014453,0.88994753,0.602019,0.7916787,0.5321053,0.7459381,0.8040699,0.61734265,0.4607845,0.52253205,0.4538273,0.5028054,0.7804998,0.52859306,0.68587124,0.47390723,0.6506485,0.41670305,0.015486689,0.0
0.87179995,0.46751136,0.9035801,0.32106122,0.7453476,0.27793393,0.56917095,0.673452,0.63804644,0.74033505,0.2432754,0.8475815,0.36426422,0.80056214,0.5254654,0.71313727,0.7912103,0.7027159,0.567388,0.5520894,0.44919536,0.52825886,0.77329713,0.38388252,0.7083205,0.22038639,0.68339497,0.39213872,0.00413618,0.0
0.9174259,0.41479105,0.8600545,0.21567354,0.76763123,0.3907622,0.56027555,0.6932588,0.5694257,0.65475154,0.15599866,0.8244013,0.5063879,0.840966,0.73482305,0.8101694,0.7722388,0.7552298,0.560514,0.5396896,0.4601255,0.51254106,0.80184275,0.6217209,0.6309364,0.4864005,0.6355654,0.40896475,0.030561056,0.0
0.9212907,0.43554607,0.9332989,0.22424693,0.7337826,0.2244376,0.5528923,0.6431306,0.5888763,0.6533149,0.18892072,0.87454253,0.6168763,0.8198014,0.6330663,0.80472076,0.77566767,0.6592735,0.37689617,0.4998644,0.48353443,0.45272303,0.7540325,0.5789324,0.8364976,0.46814305,0.6575359,0.4333616,0.0019941835,0.0
0.92228675,0.44433904,0.9261657,0.29632735,0.74196607,0.23451175,0.56481755,0.67352086,0.64277375,0.6493733,0.2400944,0.6787681,0.43447134,0.88243806,0.62690604,0.77881074,0.8279281,0.7013256,0.38895082,0.5109506,0.4482062,0.4652362,0.7826521,0.48074555,0.63171,0.2890338,0.6734738,0.4240604,0.0005821771,0.0
0.85371375,0.44032794,0.9282666,0.3046281,0.72452277,0.2206113,0.5521989,0.6846585,0.6398405,0.65413874,0.21415687,0.73056006,0.71120226,0.9012808,0.6090631,0.80674064,0.8098238,0.7360162,0.4242804,0.5082257,0.45215422,0.49483246,0.79050124,0.552998,0.7179834,0.32058233,0.63738054,0.44161665,0.0012953116,0.0
0.9129743,0.4586126,0.9234498,0.3855723,0.7597363,0.2365844,0.5738702,0.6687135,0.52286416,0.68782336,0.14665996,0.8493101,0.6737536,0.8192445,0.5414781,0.7888979,0.76980335,0.6802809,0.38857907,0.5200882,0.4567751,0.52723676,0.7702343,0.5139667,0.6892648,0.26503393,0.6729841,0.43917242,0.0009115156,0.0
0.8245994,0.5358995,0.7033807,0.64823353,0.60810983,0.1728253,0.43178332,0.7186453,0.34240967,0.36386672,0.67388237,0.19630033,0.50088197,0.1989792,0.511515,0.108867705,0.0,0.034306467,0.5470588,0.5758334,0.501223,0.55120677,0.7750739,0.53375125,0.7410422,0.2804849,0.83819735,0.5299169,0.0004914145,1.0
0.9750279,0.41352445,0.8764906,0.20699891,0.7403247,0.23744006,0.5595218,0.6700489,0.6289798,0.6517118,0.2374979,0.8889251,0.5540229,0.83965844,0.66885036,0.76499444,0.7640129,0.77364206,0.5771854,0.51326764,0.45781037,0.53867394,0.7674494,0.35983363,0.8121779,0.16174683,0.65748346,0.41210994,0.00093485456,0.0
0.975494,0.39737558,0.8833216,0.24618915,0.7227144,0.23525663,0.55349797,0.6715806,0.57230604,0.68933564,0.13409464,0.76310384,0.17213508,0.831917,0.584792,0.794007,0.8208591,0.57593834,0.5138453,0.5119316,0.45932353,0.5393464,0.7735579,0.4517666,0.7747308,0.27236006,0.6524123,0.4116959,0.0046677897,0.0
0.7721826,0.4868194,0.76275164,0.30122745,0.7340308,0.28238064,0.493493,0.54276294,0.6011308,0.6102872,0.3118059,0.7453407,0.3775009,0.63507605,0.3407942,0.6756879,0.6713118,0.6485293,0.49405506,0.39924192,0.62923974,0.35773867,0.79844016,0.45366758,0.72858447,0.3944562,0.66935384,0.46301052,0.00012966082,1.0
0.9166768,0.43936008,0.9315997,0.28261748,0.75678337,0.25769475,0.5712916,0.66383433,0.6720211,0.66826195,0.13947657,0.68871367,0.5970999,0.85710746,0.43764347,0.7559448,0.79831755,0.7171862,0.5199379,0.52057886,0.44643852,0.47913495,0.76709855,0.35043493,0.6807654,0.31494376,0.6254877,0.37253487,0.0019773275,0.0
0.96918523,0.40522406,0.90060514,0.2908522,0.72314566,0.25270745,0.55296606,0.67722356,0.6249911,0.6707216,0.24841996,0.82379204,0.05811891,0.8487003,0.52203894,0.7651875,0.79967076,0.6737935,0.49656105,0.5034052,0.45111737,0.47456565,0.7852334,0.47537714,0.68296295,0.45554596,0.6468243,0.4103744,0.0025867335,0.0
0.9185437,0.4366028,0.9334669,0.20852768,0.7314917,0.21002668,0.5681516,0.66831595,0.6145804,0.66998535,0.1775866,0.81766796,0.35038075,0.8131874,0.6276339,0.79902697,0.77094245,0.67741644,0.36650753,0.5211805,0.45268744,0.5024992,0.7795652,0.6033187,0.63724464,0.41797543,0.6637333,0.39872912,0.00029951648,0.0
0.95859474,0.40494737,0.8674711,0.36527938,0.75189704,0.262687,0.56762254,0.66653293,0.64754355,0.6585704,0.123276964,0.73464733,0.84860027,0.884534,0.46659234,0.7756406,0.7909517,0.7332247,0.4765157,0.53634673,0.45412597,0.48818526,0.7556059,0.26289567,0.8164789,0.22732542,0.6472619,0.41815117,0.03824735,0.0
0.86392283,0.47062543,0.89057225,0.1706827,0.72990704,0.24871506,0.5579636,0.68538535,0.64053524,0.7118315,0.25143468,0.8575601,0.3956979,0.8233321,0.5798161,0.81128955,0.7685233,0.6980408,0.37299567,0.54807276,0.45151377,0.4977679,0.7832479,0.38498193,0.6918764,0.4437284,0.72522414,0.46933448,0.00049271114,0.0
0.8479732,0.474538,0.88080555,0.27929547,0.7225251,0.2930951,0.545604,0.7100647,0.5835906,0.65561044,0.16925186,0.8861917,0.45371723,0.86481327,0.62080634,0.7019075,0.8525293,0.52925223,0.32426468,0.5093691,0.45646834,0.5242613,0.78852284,0.3301909,0.66491777,0.35599905,0.6731452,0.42204112,0.0019552852,0.0
0.88795346,0.45684564,0.9372165,0.38553858,0.71634555,0.27676377,0.5490236,0.6916183,0.6542171,0.65262794,0.26103634,0.7986521,0.71012306,0.87691945,0.16624132,0.71858627,0.84369004,0.7230642,0.6324811,0.5168288,0.44726875,0.47753078,0.7789375,0.5236902,0.6906247,0.1829385,0.6771273,0.42558044,0.00068590575,0.0
0.9125153,0.41858268,0.95209163,0.3519571,0.73776793,0.34230524,0.5506311,0.6846241,0.68502015,0.6487333,0.22652178,0.7304956,0.63023865,0.86068916,0.63665354,0.6980385,0.8474003,0.6408098,0.32819283,0.5054517,0.46205032,0.6032095,0.78510857,0.26379406,0.5299374,0.24511182,0.67305535,0.44111,0.010391018,0.0
0.9743281,0.40116468,0.9022096,0.24169666,0.7212469,0.2506992,0.54786587,0.673771,0.61223096,0.6841625,0.34412062,0.6957463,0.5089267,0.8977425,0.5276682,0.8405505,0.8220113,0.6338552,0.50167125,0.512544,0.45245847,0.48705736,0.78568804,0.4228827,0.6910639,0.17369793,0.6519704,0.4119743,0.0031313088,0.0
0.9632085,0.40750673,0.9021941,0.3496428,0.7311736,0.27090836,0.5526436,0.6764474,0.6671068,0.6664172,0.29659584,0.7022659,0.3835762,0.91750157,0.5966682,0.80244094,0.79465353,0.78594816,0.3913877,0.5105269,0.45753917,0.5246903,0.7722443,0.36757034,0.7312623,0.21490654,0.65279436,0.41483048,0.015184579,0.0
0.9791062,0.38349384,0.8931012,0.18184523,0.7111497,0.25399825,0.54379916,0.6734152,0.51238894,0.71691036,0.20270461,0.7899971,0.42194176,0.8193517,0.58074635,0.7920069,0.7865874,0.7754874,0.50313324,0.5029482,0.4487177,0.4660898,0.78071797,0.33824158,0.7077957,0.20037183,0.6557279,0.4138087,0.0062237196,0.0
0.97500366,0.41515008,0.88436675,0.2553889,0.73887587,0.24588445,0.5574149,0.6718678,0.59519005,0.6728209,0.22586036,0.8548433,0.4675438,0.8388731,0.61684436,0.8141909,0.76234066,0.7367655,0.5354323,0.5130617,0.4536392,0.4946531,0.77621263,0.36230132,0.7289631,0.486044,0.6453669,0.40945753,0.00023987253,0.0
0.911782,0.38705805,0.9328452,0.1886619,0.73802406,0.27051488,0.5563498,0.6721493,0.4597127,0.71170264,0.29922137,0.81737584,0.57965165,0.8095512,0.64219403,0.6932056,0.8248698,0.7012023,0.5176204,0.52804345,0.45743296,0.54429036,0.78109914,0.3915073,0.7107491,0.2943184,0.6445294,0.39057666,0.014359936,0.0
0.8899927,0.45703828,0.90585953,0.27160114,0.7285892,0.24623035,0.55668217,0.6900958,0.55778855,0.6644238,0.27181718,0.87446016,0.43262032,0.8637335,0.59743893,0.79127073,0.7904624,0.694302,0.44924358,0.5138452,0.45431566,0.49161682,0.7843529,0.47344056,0.6500772,0.2954971,0.66564983,0.41624162,0.0012953116,0.0
0.905498,0.47881,0.7934149,0.39519548,0.7540864,0.1927672,0.55871856,0.6768403,0.51475316,0.6042941,0.23739702,0.7200201,0.4774605,0.6684457,0.60979915,0.66496706,0.734476,0.6797267,0.520544,0.5234885,0.46541217,0.556926,0.78383285,0.39504525,0.59548736,0.17790747,0.7149473,0.47438598,0.005173467,1.0
0.9143215,0.4129413,0.96582705,0.22680333,0.71540797,0.28471535,0.5512192,0.6762485,0.5877963,0.6661371,0.048053876,0.85963476,0.6709027,0.7483141,0.31439197,0.6622592,0.80671567,0.7801115,0.501434,0.50062716,0.4459872,0.48525313,0.76704216,0.437079,0.70613396,0.51227826,0.6479788,0.42099315,0.0012966082,0.0
0.9687519,0.42201716,0.89411724,0.3462599,0.7354575,0.22755434,0.56340754,0.6681082,0.5867679,0.6716199,0.16267447,0.858662,0.57051533,0.8319255,0.6665393,0.7830365,0.7733836,0.6852246,0.43455255,0.5165082,0.45329693,0.48658758,0.778443,0.5063852,0.74935025,0.15956712,0.65444154,0.41722006,0.008912885,0.0
0.9093135,0.45866522,0.9231269,0.3047606,0.7449774,0.22931176,0.5686465,0.6662258,0.6548316,0.67966074,0.23407106,0.700217,0.657746,0.85442305,0.6281887,0.77294683,0.8163383,0.7317542,0.5012049,0.53421825,0.44647923,0.47074252,0.77977115,0.48599985,0.6148206,0.29240307,0.67515385,0.42713538,0.00027877078,0.0
0.8699193,0.42917258,0.93143886,0.35033205,0.71904755,0.27226248,0.5547915,0.68906975,0.5723982,0.64551604,0.1309733,0.86398554,0.59578025,0.8295087,0.67968357,0.7691691,0.8027913,0.70792454,0.48512524,0.5076143,0.45916015,0.5393808,0.7877423,0.458935,0.72512907,0.22966477,0.6474225,0.3652988,0.010441586,0.0
0.30655348,0.7437534,0.2299273,0.6440631,0.38216943,0.1067656,0.35471475,0.89663166,0.41774982,0.43254453,0.56162155,0.4795185,0.5175271,0.46497667,0.55224645,0.4010027,0.37134516,0.3444286,0.58792114,0.5849536,0.49103987,0.4302221,0.7442206,0.46181482,0.8847434,0.23216316,0.7950797,0.47805095,0.012964785,1.0
0.9739055,0.41633752,0.8764038,0.28165618,0.75470823,0.28530937,0.55662006,0.67638904,0.59442705,0.6756504,0.17580965,0.8317706,0.39471197,0.8454246,0.6550999,0.81747085,0.7586166,0.73001486,0.5144769,0.5102539,0.44996244,0.46137333,0.7766896,0.13431197,0.72778004,0.32390004,0.65100026,0.4098185,0.0012797524,0.0
0.91377777,0.43097883,0.9407225,0.24424395,0.75891614,0.25877267,0.5697585,0.66975784,0.6066105,0.64680165,0.06783161,0.8594097,0.6680988,0.7768342,0.39505607,0.80493987,0.7473518,0.71816206,0.3143699,0.51286274,0.45822546,0.5524803,0.7618092,0.36774188,0.73550826,0.16526103,0.6498331,0.3979439,0.002455776,0.0
0.97479117,0.39380422,0.9215021,0.2754088,0.7092586,0.2777446,0.5414615,0.6753156,0.5998368,0.6863651,0.061719455,0.8487817,0.6864481,0.77332675,0.55584997,0.7205085,0.7789298,0.8387591,0.40202263,0.49825424,0.45078143,0.51684856,0.7742753,0.37318727,0.7297644,0.42255294,0.659265,0.41594785,0.0024570727,0.0
0.8759178,0.39328432,0.9493956,0.39626968,0.752751,0.24552724,0.5654912,0.6631606,0.5630555,0.7118247,0.1421619,0.78805226,0.41836804,0.78524613,0.59465975,0.7772558,0.80038255,0.6354419,0.65953875,0.49893084,0.4422184,0.47004166,0.82281244,0.5306256,0.6320473,0.91718316,0.6004627,0.3556111,0.004538129,0.0
0.90083736,0.39835307,0.9005224,0.12499873,0.80610746,0.35889024,0.5494225,0.68657154,0.5799981,0.66091436,0.23059946,0.6767516,0.7131358,0.8763659,0.5173642,0.8671833,0.7964034,0.6592778,0.49571258,0.5342579,0.45263085,0.463592,0.78012437,0.5971942,0.7451083,0.15594369,0.65011424,0.42130628,0.0052512633,0.0
0.90944254,0.4493577,0.91257334,0.31454557,0.747518,0.2514624,0.5718176,0.6700101,0.5640786,0.6848959,0.24798039,0.85078776,0.440523,0.83886003,0.5984298,0.7749084,0.770396,0.72665596,0.5839889,0.51114464,0.44884428,0.4602852,0.7843424,0.42682517,0.57935727,0.082235485,0.5950408,0.35948032,0.0057310085,0.0
0.9688475,0.40954068,0.91474617,0.31459045,0.7277871,0.28263,0.54927176,0.67825377,0.6201907,0.66979516,0.24161379,0.8876139,0.512816,0.80977714,0.52186394,0.7839394,0.77985114,0.7062306,0.46814832,0.51128554,0.4553541,0.5219599,0.7789538,0.39471364,0.71333843,0.3512655,0.65619075,0.41327277,0.0014910995,0.0
0.9060328,0.43399334,0.8984692,0.4792421,0.7543136,0.2698148,0.55309343,0.68431526,0.5445907,0.6817303,0.24293761,0.8535728,0.42418498,0.7915822,0.47196227,0.7626104,0.8348968,0.75065064,0.55098534,0.5156878,0.46047673,0.55026525,0.7819607,0.43156376,0.4987982,0.29665518,0.6586571,0.4372387,0.000982829,0.0
0.9197632,0.43151248,0.89801395,0.24033883,0.79352945,0.38943717,0.5590453,0.68787205,0.557384,0.6641261,0.16873944,0.81503135,0.48610765,0.8326816,0.76815766,0.7888616,0.7715618,0.7517012,0.6006784,0.5299076,0.45442125,0.48926377,0.7723758,0.61839175,0.7155463,0.3673994,0.6567551,0.42217186,0.0050567724,0.0
0.95483375,0.4008907,0.8800582,0.35808757,0.7424413,0.27521065,0.56354505,0.67503864,0.5855638,0.6728243,0.27313155,0.8684641,0.34892032,0.85030746,0.54083455,0.7367684,0.79645467,0.6608151,0.40203643,0.5244877,0.46008542,0.5282639,0.7668508,0.39341494,0.7631384,0.22834793,0.65253174,0.41679135,0.030856682,0.0
0.97160995,0.41408387,0.8970987,0.31963396,0.7325205,0.255341,0.5559739,0.67375755,0.6112192,0.6723261,0.21502726,0.86874413,0.40219992,0.82372147,0.42646515,0.7726584,0.7807241,0.72159714,0.52823746,0.50949913,0.4546856,0.5158523,0.77336085,0.4513129,0.76782805,0.3708302,0.6513853,0.41117916,0.00090632914,0.0
