"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.9072917,0.44129258,0.9278888,0.23510645,0.74058205,0.24199694,0.5671734,0.67493176,0.5968368,0.6663792,0.23040913,0.85792005,0.35846883,0.82057583,0.38797137,0.7748108,0.77773726,0.7065116,0.48488188,0.52048475,0.45222217,0.49824637,0.7723092,0.4999405,0.6866693,0.3551053,0.68788105,0.44196394,0.0006483041,0.0
0.90662813,0.43174285,0.95642096,0.28252107,0.7260482,0.26435634,0.5596412,0.6575448,0.60584766,0.66428465,0.18531409,0.8479411,0.4957739,0.79417396,0.65032214,0.7181806,0.8140273,0.66137147,0.552481,0.51410544,0.47335523,0.5438605,0.7750996,0.5654865,0.68518895,0.55563873,0.63472843,0.39207396,0.003928723,0.0
0.9677314,0.4050835,0.918628,0.29537836,0.7174044,0.25623474,0.55174196,0.6738728,0.63585854,0.6582424,0.17167835,0.89307195,0.61941975,0.78977627,0.5290774,0.745036,0.8037528,0.61490494,0.4631524,0.51616895,0.45294282,0.5057728,0.78312844,0.5285744,0.69050956,0.4754902,0.6520146,0.41488233,0.0056843306,0.0
0.9046453,0.42861804,0.95996994,0.27985868,0.7255558,0.25786483,0.5612455,0.6780534,0.5888255,0.6599087,0.26182637,0.8621348,0.48438153,0.81345874,0.58959544,0.835512,0.75159067,0.79883593,0.34623393,0.525118,0.46300828,0.5675854,0.7739105,0.53268427,0.7553786,0.20576221,0.6746578,0.41970906,0.010761849,0.0
0.88811505,0.41442508,0.90589166,0.34568924,0.7495293,0.24499369,0.56319344,0.6807868,0.5397728,0.66187054,0.2800649,0.8833717,0.5407972,0.8581028,0.61549526,0.75627786,0.7907592,0.7260616,0.490506,0.5347146,0.46513066,0.5560745,0.7878045,0.48297834,0.64029646,0.2061682,0.65674543,0.40501866,0.017830957,0.0
0.9726186,0.4179339,0.8943005,0.32310036,0.7347628,0.24157451,0.55951065,0.67009693,0.6109665,0.6675191,0.11400819,0.85538995,0.5232459,0.814212,0.52625597,0.7650986,0.78509426,0.66708654,0.5022659,0.51221037,0.45103443,0.4844406,0.7770885,0.4536559,0.7569215,0.3389174,0.65141094,0.4133347,0.002240539,0.0
0.9394881,0.44122866,0.9237647,0.34050333,0.74400276,0.233832,0.5676459,0.66655254,0.56828666,0.6731639,0.18030463,0.82539445,0.53122145,0.7984829,0.7746383,0.7580676,0.8039824,0.7161434,0.6230885,0.52614,0.45125818,0.48902783,0.77979374,0.50325036,0.59022254,0.3292082,0.64639896,0.39223224,0.00011539813,0.0
0.92487264,0.43475357,0.90884435,0.14946292,0.75262123,0.2164062,0.5743376,0.66558594,0.6300911,0.6417663,0.123341575,0.83375657,0.45142448,0.8231549,0.66668564,0.7517876,0.76525396,0.7305243,0.47557637,0.51704884,0.45649344,0.5418911,0.764429,0.42055023,0.70389444,0.11040519,0.6748638,0.4089981,0.00012966082,0.0
0.90379184,0.43651962,0.9411522,0.26921204,0.7576442,0.21875104,0.5685282,0.66640216,0.6397152,0.6454262,0.21406627,0.68017393,0.5227718,0.865094,0.5562373,0.80570793,0.80457187,0.7303569,0.38549858,0.5082419,0.44702134,0.4526437,0.76999474,0.4817536,0.69922847,0.2678453,0.6254382,0.39006352,0.0011825067,0.0
0.97030437,0.40790695,0.904569,0.3034959,0.7363161,0.29869112,0.5488846,0.679359,0.624722,0.6700079,0.18711694,0.8681917,0.4905727,0.810304,0.533452,0.79806733,0.7709285,0.7295268,0.50016767,0.5120761,0.4542576,0.51151323,0.7747154,0.24489355,0.7274206,0.36224258,0.655828,0.41210186,0.0022029374,0.0
0.96567476,0.41241002,0.89896137,0.3199883,0.74483687,0.2978311,0.5549267,0.6796063,0.6111604,0.66267747,0.2163444,0.8714706,0.43262342,0.8249198,0.65993947,0.6857142,0.8314719,0.50798184,0.31812504,0.50355005,0.45417392,0.51856923,0.7860292,0.33343622,0.6967896,0.35737973,0.65773576,0.41196638,0.0016635484,0.0
0.92291677,0.42922273,0.9038983,0.13577761,0.7591171,0.24932897,0.57070917,0.6719102,0.6287916,0.6463172,0.21829996,0.83032435,0.24947017,0.8437861,0.6333283,0.7553744,0.76487315,0.75498,0.48215517,0.51268816,0.45732656,0.5449049,0.7641533,0.2924176,0.68868834,0.11817406,0.6751435,0.40617922,0.00012966082,0.0
0.7382361,0.46020547,0.7168572,0.4000431,0.72883403,0.14184083,0.49474028,0.7155826,0.49146566,0.4801971,0.44560155,0.63238424,0.330621,0.516863,0.44826353,0.56485283,0.6302638,0.613606,0.5838687,0.48383555,0.46877214,0.50033844,0.684333,0.41209042,0.8555882,0.22435299,0.723637,0.3081114,0.0,1.0
0.901997,0.42842993,0.8632756,0.30931303,0.788783,0.39592403,0.566239,0.69082326,0.6002879,0.647219,0.19820711,0.7140622,0.6925869,0.9126339,0.52376795,0.7534955,0.8094631,0.7684256,0.5815788,0.5385046,0.45683548,0.5040623,0.78817177,0.6045926,0.75262374,0.2410188,0.6449294,0.41589585,0.029303346,0.0
0.97371835,0.4207366,0.8890114,0.303053,0.73847693,0.23493192,0.560578,0.6687476,0.5935273,0.6709483,0.13211522,0.8478624,0.5893088,0.82563275,0.6784899,0.79714924,0.769251,0.6946121,0.46925965,0.51480985,0.45384064,0.49834955,0.77615553,0.42302248,0.74806595,0.36657742,0.6497977,0.41333717,0.0025919199,0.0
0.89286864,0.43203914,0.93671286,0.29294538,0.7490045,0.2501847,0.56795835,0.665737,0.60630834,0.6743395,0.16841505,0.86600053,0.58317375,0.78485894,0.50499773,0.71855164,0.7982178,0.62936234,0.4635063,0.5024643,0.45612442,0.5462293,0.77615994,0.526027,0.6758941,0.3455625,0.5936715,0.40145192,0.0012901252,0.0
0.92834646,0.40185243,0.9219207,0.20246106,0.75317323,0.27849236,0.540837,0.66411054,0.6048989,0.664741,0.3107086,0.72984236,0.74227494,0.88263196,0.62781334,0.77957994,0.8537281,0.45193428,0.25285092,0.509052,0.47090885,0.48545635,0.7351351,0.3242788,0.6675385,0.1675205,0.674408,0.4483979,0.015044545,0.0
0.848189,0.33620954,0.91930115,0.24984697,0.74756026,0.21394143,0.5805702,0.66450775,0.5075322,0.6672277,0.1525908,0.838677,0.67220056,0.81368256,0.58122617,0.7101257,0.7742814,0.7655685,0.3356648,0.57799697,0.44896805,0.39390725,0.84886116,0.4843931,0.727842,0.24613556,0.6139055,0.40087748,0.076397456,0.0
0.9138617,0.45382237,0.8894053,0.32533616,0.7225875,0.23156366,0.5606711,0.6613537,0.64814675,0.7123452,0.17116232,0.8842071,0.6372399,0.7766548,0.49226734,0.7226808,0.79619545,0.6532506,0.5140867,0.5062453,0.46295002,0.547055,0.79227483,0.61190736,0.5419843,0.29774183,0.4759818,0.39066616,0.00090632914,0.0
0.9639722,0.4014007,0.89200157,0.31611857,0.72308105,0.23240452,0.5603796,0.67027366,0.6234709,0.66445726,0.12116641,0.82645684,0.31033242,0.8286114,0.55271417,0.76279116,0.793361,0.6705074,0.49864876,0.5207116,0.45268488,0.47552913,0.7749193,0.5125563,0.7288001,0.38080323,0.6466092,0.41629174,0.02048641,0.0
0.88908136,0.42441744,0.95916885,0.37846506,0.71090394,0.30141816,0.5475048,0.6876105,0.6421606,0.65598315,0.02543822,0.8372735,0.4227716,0.7797874,0.43532312,0.74455416,0.808747,0.75983757,0.6089008,0.51852983,0.4580468,0.5579178,0.7592782,0.4278167,0.7538141,0.3042631,0.6761978,0.41013277,0.010372866,0.0
0.97323936,0.4259702,0.8922099,0.3188716,0.73480856,0.22170538,0.56063807,0.66884494,0.59227777,0.66536564,0.17415972,0.84519076,0.5232516,0.8073917,0.68599105,0.8016487,0.7883034,0.69126326,0.44663024,0.51188475,0.45021096,0.4676421,0.78404343,0.49986264,0.7157165,0.2984187,0.65145737,0.41603842,0.00016726246,0.0
0.96751356,0.3912746,0.86735517,0.22726744,0.77148783,0.39414304,0.54531103,0.6891259,0.6384867,0.6611898,0.13870358,0.84967875,0.46492034,0.8041319,0.54069674,0.7876929,0.77773935,0.7018494,0.54890734,0.5261799,0.4514334,0.47045442,0.7770679,0.6292987,0.7209823,0.4759817,0.64889693,0.41522962,0.014280844,0.0
0.8895291,0.39765164,0.9208924,0.1945799,0.7330491,0.3445818,0.5672243,0.68127066,0.6493278,0.62964606,0.2879835,0.90834016,0.49159208,0.8032886,0.6158283,0.67306155,0.8191074,0.61084354,0.4687259,0.48961672,0.45457503,0.5586951,0.7990152,0.20930178,0.67620987,0.14869826,0.6767891,0.39227527,0.031193802,0.0
0.85481024,0.4894871,0.85907835,0.30323103,0.7424202,0.21367082,0.5724561,0.6667169,0.6633076,0.77273434,0.16127585,0.8281612,0.46255994,0.8001567,0.66496587,0.72824943,0.7773097,0.69070446,0.48705834,0.5555308,0.44975278,0.54893655,0.787537,0.5030218,0.6313894,0.16082186,0.61471325,0.30060327,0.00015170316,0.0
0.91627026,0.44064465,0.933215,0.30371022,0.75254637,0.24625753,0.5681992,0.67301506,0.5638487,0.65814906,0.1605358,0.83668464,0.4886579,0.8316836,0.68354464,0.76442456,0.7831121,0.6687631,0.42134482,0.51336056,0.45408055,0.4963382,0.7781575,0.4440302,0.65483344,0.14439106,0.6651781,0.42958954,0.0012953116,0.0
0.92446554,0.339241,0.8940353,0.32643193,0.6951881,0.26128033,0.56232107,0.67272663,0.6334262,0.6561763,0.24450736,0.8758552,0.37375444,0.8194315,0.44932842,0.78390145,0.7897585,0.7173249,0.511233,0.5787495,0.46175754,0.4730893,0.75547683,0.5500517,0.6513793,0.45218983,0.6365811,0.43131953,0.10109913,0.0
0.9698238,0.4202052,0.90016484,0.3079356,0.73554236,0.2480286,0.558238,0.6731878,0.5801589,0.67456627,0.30880836,0.8901356,0.52453715,0.83960414,0.6206435,0.7832801,0.7783613,0.6708867,0.43937227,0.5109871,0.45278308,0.4880357,0.7857662,0.4790529,0.69707125,0.29808843,0.65198755,0.4129536,0.0011656508,0.0
0.9197184,0.43756685,0.93068326,0.34982222,0.74679,0.27373263,0.5658551,0.67679554,0.5655384,0.6685779,0.23928195,0.84301835,0.29375547,0.8400535,0.51298326,0.7225411,0.8032707,0.71156025,0.5771977,0.5146922,0.4566896,0.52841353,0.77074677,0.4426249,0.6931197,0.2359499,0.6654931,0.4257661,0.0028771737,0.0
0.8693142,0.45321572,0.8661071,0.34025747,0.7161848,0.23207527,0.53377575,0.6817078,0.548445,0.60486937,0.3524586,0.67472196,0.3321951,0.673141,0.5461751,0.64015466,0.5649292,0.6191156,0.46655315,0.5162344,0.469887,0.5581204,0.7726044,0.4309384,0.72247607,0.18099946,0.61694485,0.390128,0.002558208,1.0
0.90636075,0.43409437,0.93816,0.294016,0.7672001,0.2634402,0.56407,0.6746374,0.56159973,0.6553776,0.12356475,0.8510639,0.6761816,0.81514364,0.7017978,0.7820637,0.7706843,0.6898188,0.45013556,0.5222891,0.45364735,0.49060944,0.77099437,0.30258608,0.7284545,0.17197154,0.6610755,0.42328718,0.0006483041,0.0
0.9199309,0.4390747,0.9182145,0.26972792,0.7503299,0.2676627,0.56428033,0.6793619,0.57191,0.6623744,0.2935307,0.8327382,0.27257413,0.8254765,0.6585663,0.7787338,0.8013567,0.6869057,0.41393158,0.51441383,0.45258054,0.48836404,0.78156763,0.3735695,0.6291421,0.303402,0.67713416,0.42280465,0.0012953116,0.0
0.90710473,0.44553894,0.9192842,0.27255487,0.73727006,0.24837312,0.56130713,0.6829829,0.5567459,0.6620837,0.2802723,0.8668873,0.42386338,0.85329586,0.6002207,0.78556895,0.7854808,0.6928879,0.4527456,0.5139151,0.45420468,0.49359426,0.7827931,0.47391596,0.63997376,0.29407355,0.6668796,0.41700757,0.0014236758,0.0
0.90877306,0.44329637,0.9265885,0.31224334,0.7555781,0.2513608,0.57672113,0.65607876,0.63146067,0.7178145,0.15740433,0.7547881,0.11284277,0.80980444,0.76512325,0.7250591,0.7813547,0.69911784,0.47721252,0.51800126,0.45603368,0.54467666,0.771568,0.44284758,0.6088779,0.17866105,0.5466033,0.31900465,0.001581862,0.0
0.9212748,0.4436485,0.9223447,0.2744034,0.7467124,0.24826388,0.5663585,0.67561823,0.562547,0.6626104,0.3059411,0.86377525,0.45937496,0.8132431,0.60716456,0.7883296,0.7923427,0.70367664,0.44261023,0.51877606,0.4525184,0.4901921,0.7801494,0.4696174,0.64215016,0.29370278,0.67662954,0.4239134,0.00064182107,0.0
0.85275304,0.465856,0.91600704,0.23633617,0.7466863,0.27953222,0.5710404,0.66377085,0.7243377,0.77054685,0.116002515,0.80843925,0.4341574,0.73481494,0.6128422,0.7366139,0.76877415,0.6821915,0.44440418,0.5801799,0.44675627,0.5433612,0.76409644,0.30953783,0.7311009,0.37407866,0.70438707,0.4354657,0.003888528,0.0
0.97886235,0.38724557,0.89633155,0.18785429,0.7095837,0.24241513,0.54586923,0.6717719,0.5028405,0.7164162,0.24200124,0.8146419,0.50075865,0.81721884,0.5515453,0.77711123,0.79282504,0.74472815,0.4934795,0.50307995,0.4476531,0.45982903,0.78460735,0.42942634,0.7007041,0.17925629,0.6557233,0.41426817,0.004907662,0.0
0.86554277,0.40211698,0.91104627,0.39213645,0.74776405,0.23865496,0.5555704,0.6804677,0.60381484,0.6748749,0.12988478,0.83422333,0.35245657,0.8288025,0.58309174,0.72094715,0.8156316,0.67573816,0.53940356,0.48185658,0.4535751,0.55732924,0.8296459,0.51154613,0.64456475,0.23299445,0.6979528,0.40312597,0.0031118598,0.0
0.9038492,0.44453353,0.90294385,0.24387616,0.73097575,0.28334913,0.54365146,0.6104407,0.60881346,0.6668148,0.2527422,0.86730754,0.26788592,0.84839356,0.48663712,0.78285986,0.7914665,0.676201,0.40704417,0.4657691,0.52820724,0.40542614,0.7744914,0.43663192,0.76879233,0.36775994,0.681347,0.43958974,0.010243205,0.0
0.9142921,0.44932565,0.90823317,0.25428993,0.75285393,0.25269023,0.568664,0.67220324,0.59650445,0.6873451,0.2217745,0.8147417,0.32932884,0.8037745,0.6081528,0.81757903,0.76960087,0.76939845,0.5152309,0.53261393,0.44802368,0.46589938,0.7732399,0.3301227,0.6783788,0.298127,0.6791248,0.40753478,0.0011591677,0.0
0.91730684,0.43147832,0.95769733,0.2900399,0.7438899,0.26321018,0.56307185,0.66730666,0.6858008,0.6639341,0.16014178,0.703372,0.6637111,0.84134245,0.47793102,0.77411836,0.795203,0.7412435,0.4799649,0.5236531,0.44957894,0.508885,0.7694101,0.41281655,0.6498404,0.32278758,0.6408027,0.37588555,0.0006483041,0.0
0.91705626,0.44747436,0.9454791,0.29788917,0.7732135,0.30278176,0.57145375,0.6645329,0.63496566,0.6828162,0.2974492,0.7463668,0.8922931,0.8537723,0.58848065,0.77134967,0.7769963,0.7578652,0.54249835,0.53391796,0.44692662,0.48791245,0.7616752,0.1918612,0.7100782,0.16862431,0.61495805,0.3325772,0.0006483041,0.0
0.96699816,0.39346057,0.8981875,0.23396498,0.7353526,0.3059126,0.5457392,0.68074393,0.60874784,0.67918235,0.39919084,0.7179735,0.55727077,0.89883125,0.6261211,0.78645486,0.85037106,0.51848507,0.37813395,0.51349163,0.45499286,0.50950694,0.78768516,0.24377593,0.655729,0.19291037,0.65629566,0.4117165,0.0095949005,0.0
0.9222597,0.4394191,0.9148634,0.26816282,0.74878025,0.2571519,0.5645182,0.6779744,0.577022,0.6641804,0.250894,0.81028646,0.20239514,0.8282913,0.63799,0.8018071,0.7897424,0.73456335,0.4643625,0.5142119,0.4513891,0.4753401,0.77851236,0.3671651,0.64301825,0.30191046,0.6754017,0.42258185,0.0007118379,0.0
0.91345245,0.44771782,0.905122,0.32443655,0.76220816,0.29770052,0.56485915,0.6778077,0.58538675,0.6869413,0.16557555,0.84075034,0.41971773,0.8250252,0.5138599,0.74027973,0.7853545,0.7357867,0.6203084,0.52593666,0.4539785,0.5201175,0.76666033,0.20435356,0.69710755,0.24513388,0.6894833,0.444344,0.00011539813,0.0
0.92072177,0.43220592,0.91686004,0.14953607,0.7499109,0.2298502,0.5720165,0.66973436,0.61783934,0.6453304,0.29511803,0.8733174,0.38876894,0.8364332,0.6082005,0.7358423,0.7745156,0.7188133,0.4417118,0.5145262,0.45895267,0.56149477,0.7687379,0.47880843,0.674695,0.10403885,0.67595655,0.40801597,0.00012966082,0.0
0.91583544,0.4351945,0.9449251,0.56752634,0.7616797,0.26427653,0.55788386,0.67416364,0.5147465,0.7086836,0.11438065,0.84352714,0.65406305,0.80556905,0.5148399,0.74212366,0.8043788,0.6977659,0.5979668,0.53359824,0.45842844,0.54031813,0.7792398,0.51491654,0.62490696,0.34763253,0.67035216,0.438756,0.00054457545,0.0
0.91517484,0.41594487,0.9121768,0.16642556,0.74310374,0.23282316,0.5650022,0.6712443,0.51880115,0.6822096,0.24925953,0.8414932,0.61358666,0.8106928,0.45195732,0.8520514,0.7756817,0.65586776,0.49720556,0.5346561,0.46357247,0.5691569,0.776133,0.44896913,0.68668765,0.21103445,0.68292576,0.43992648,0.009186469,0.0
0.8920418,0.4856104,0.71201897,0.48949993,0.766945,0.15646061,0.5397959,0.67539054,0.52850693,0.52072006,0.40185952,0.56935,0.29568058,0.34139535,0.59318656,0.63852966,0.73896086,0.72383094,0.48408282,0.5165136,0.45881152,0.492599,0.7932813,0.30634594,0.69788915,0.17716163,0.6590903,0.3775967,0.00012966082,1.0
0.91801727,0.43328947,0.93759024,0.3623008,0.7475385,0.2588125,0.5728956,0.66860455,0.56982994,0.6672251,0.17048153,0.85586476,0.5491838,0.8086631,0.57629764,0.69772816,0.8083374,0.6492678,0.5328195,0.52856135,0.4563156,0.534976,0.7765784,0.51478344,0.7000384,0.22791354,0.65012807,0.3975456,0.010117434,0.0
0.9713177,0.4188025,0.8814178,0.33782554,0.75362104,0.2867478,0.5585336,0.6758775,0.5980933,0.6745825,0.18286109,0.86340934,0.43990958,0.83099484,0.46920186,0.76604545,0.7762661,0.7093833,0.5036752,0.5086786,0.45341197,0.5047314,0.76997524,0.24116148,0.79557365,0.22512898,0.6563412,0.41085675,0.0016959636,0.0
0.97611094,0.40371826,0.9059972,0.24700439,0.7146187,0.22974747,0.5485853,0.6714115,0.61251825,0.6856433,0.34052575,0.69266814,0.492356,0.8977644,0.4958227,0.8533987,0.81582457,0.6631686,0.5308057,0.5119537,0.45196995,0.48270628,0.7861049,0.5106655,0.6978123,0.16538179,0.65072596,0.4123236,0.0011189729,0.0
0.86793065,0.44220364,0.97530913,0.4899575,0.7063672,0.31308252,0.5359898,0.6352769,0.6068697,0.68330055,0.10598639,0.86745757,0.5162988,0.7695629,0.4075647,0.7385828,0.81940615,0.7150412,0.5623078,0.5439603,0.43124628,0.5952192,0.75874466,0.6200867,0.6790133,0.36420977,0.63256854,0.3355619,0.008338488,0.0
0.92011154,0.43007126,0.94012225,0.2170001,0.75046945,0.24331747,0.5654365,0.67098534,0.6544579,0.6482898,0.28273076,0.71757275,0.5401227,0.88419783,0.3932649,0.84964126,0.76056284,0.7772627,0.29116115,0.50272936,0.45338422,0.50649387,0.7779217,0.42110962,0.5715251,0.22170597,0.6454382,0.4019707,0.00053420255,0.0
0.8925116,0.41246518,0.8870897,0.14874166,0.7551766,0.1983584,0.5596767,0.67854315,0.6068086,0.6372414,0.23642161,0.8707777,0.3973959,0.86359906,0.60081697,0.75824666,0.7788306,0.7554877,0.5698481,0.5241169,0.459738,0.528787,0.7707038,0.44712725,0.6725918,0.25013494,0.67551965,0.40824637,0.00012966082,0.0
0.8802347,0.40769008,0.948314,0.2549294,0.7676674,0.35108888,0.5634271,0.67825377,0.6392216,0.6910608,0.26095146,0.8373252,0.34106094,0.7820459,0.6519201,0.72229934,0.7953158,0.6225726,0.39264244,0.5229716,0.44961715,0.54306996,0.78672653,0.112938225,0.7049204,0.38105896,0.6757767,0.3403385,0.009655842,0.0
0.9223915,0.41862825,0.9402581,0.3312833,0.7333105,0.27301934,0.5536935,0.677179,0.59426826,0.68231714,0.28254876,0.704379,0.4440397,0.8953314,0.39459842,0.6382758,0.83812195,0.8461785,0.46599033,0.4923258,0.4485066,0.50120884,0.77773243,0.45873982,0.63029313,0.23136929,0.66912675,0.43047357,0.0012966082,0.0
0.8848941,0.4514206,0.90923643,0.22996864,0.7365237,0.24541521,0.5620088,0.68188775,0.60282516,0.67199343,0.20148012,0.85839385,0.36304536,0.8292626,0.39125764,0.7855962,0.77882874,0.716433,0.49543354,0.51865876,0.45199248,0.49288148,0.7761813,0.44379976,0.7042947,0.35899895,0.67602664,0.438893,0.0006483041,0.0
0.9231096,0.43658555,0.91904616,0.16064128,0.7446551,0.20057906,0.57513136,0.6641143,0.6232583,0.6412096,0.181436,0.8613018,0.5223481,0.8197334,0.65048456,0.73690265,0.7734895,0.70425594,0.44341028,0.5177059,0.45772812,0.5537919,0.7682386,0.5683247,0.69129354,0.09929539,0.67534405,0.41037995,0.00012966082,0.0
0.88435066,0.43123218,0.91011435,0.20335545,0.7450572,0.23797637,0.5662544,0.6798033,0.55677205,0.65104175,0.28640085,0.890071,0.5445501,0.84425557,0.5341288,0.80110514,0.77763116,0.641254,0.42247003,0.51170915,0.447609,0.43305063,0.77590424,0.44555682,0.6849807,0.37498552,0.65244955,0.37839282,0.010366382,0.0
0.96860546,0.4268538,0.93506503,0.45600727,0.72306406,0.2590115,0.55138636,0.6730775,0.6505114,0.67636234,0.19995688,0.7382537,0.7351356,0.8630945,0.41888323,0.80220133,0.8019963,0.70995843,0.34735402,0.5062269,0.45169365,0.5036499,0.78270847,0.5528894,0.7182627,0.25738242,0.65510064,0.41633332,0.0,0.0
0.9695848,0.41269493,0.9000663,0.32131878,0.73281074,0.26503778,0.55491006,0.6758509,0.61125004,0.67124695,0.24801621,0.8731394,0.36675668,0.8272651,0.45689264,0.75185156,0.79347295,0.6814575,0.47929993,0.5071489,0.45562533,0.5251198,0.77626735,0.4530368,0.75034344,0.3729367,0.6528028,0.4111097,0.00090632914,0.0
0.8871806,0.42713624,0.9635795,0.3229391,0.76392305,0.26402748,0.5612428,0.6797377,0.5379578,0.665236,0.2531374,0.8631146,0.52203286,0.8177774,0.45885596,0.8583926,0.7447584,0.7172157,0.18389362,0.5139624,0.4598134,0.52427065,0.7753853,0.43492737,0.72767437,0.21284579,0.6531176,0.42165944,0.0036382827,0.0
0.9739352,0.4295445,0.8288102,0.29764,0.8033721,0.36479533,0.55502343,0.68519384,0.58171135,0.6545577,0.20505866,0.8151483,0.4592928,0.75560856,0.71606845,0.8366829,0.80630976,0.8083175,0.42618334,0.51663804,0.45407882,0.495306,0.7718593,0.5863727,0.8036685,0.22375338,0.6575182,0.41991627,0.00012966082,0.0
0.98069346,0.38699389,0.90661484,0.19962394,0.6992308,0.23005544,0.5428395,0.6704706,0.5250109,0.71273327,0.13609095,0.77867365,0.48023692,0.80408156,0.6636142,0.7687368,0.8014623,0.742805,0.4220381,0.49940637,0.45459366,0.52671015,0.7791821,0.50325143,0.7301903,0.2576921,0.6578378,0.4153071,0.0013614387,0.0
0.9111763,0.44381917,0.93673205,0.2748211,0.7427097,0.23893088,0.5684774,0.67333126,0.5695533,0.6613273,0.17427719,0.8189087,0.38684618,0.8336024,0.69361883,0.75824344,0.79204255,0.67321056,0.41487578,0.5180927,0.45778707,0.5366257,0.7670571,0.5141515,0.7355383,0.38094997,0.67682076,0.4285928,0.00077796495,0.0
0.7455009,0.6042745,0.51336527,0.75531864,0.5605106,0.120970696,0.40235633,0.75371647,0.40454417,0.31821743,0.77209854,0.06682509,0.48417947,0.21776503,0.67100877,0.09630877,0.20205629,0.22399858,0.8255469,0.5363374,0.506003,0.54314494,0.79833496,0.50287193,0.64211303,0.23727827,0.63510835,0.46810737,0.005821771,1.0
0.97780585,0.4062884,0.9033091,0.25055078,0.7172701,0.22346814,0.55054015,0.66851467,0.61935973,0.6803807,0.22086726,0.6774175,0.6183224,0.8822247,0.57338876,0.843917,0.8199504,0.62378395,0.5085641,0.51409316,0.4508611,0.47760156,0.7851875,0.49036843,0.7097657,0.17094815,0.65147185,0.41375977,0.0012966082,0.0
0.97600013,0.40961608,0.8393959,0.21183294,0.79146117,0.36645705,0.5544395,0.68387705,0.5997947,0.6679676,0.16003078,0.8379689,0.45449305,0.8338284,0.5943243,0.7752216,0.7754766,0.6913154,0.5419923,0.517094,0.45318198,0.49122882,0.77372026,0.6322565,0.7841889,0.51551855,0.6448951,0.40973905,0.0014158962,0.0
0.92964,0.35028177,0.8969698,0.31364673,0.7163435,0.31686068,0.55702174,0.6802046,0.6406991,0.64795786,0.20787124,0.8770394,0.44933674,0.8099368,0.6579901,0.6990085,0.83553153,0.5228965,0.32388008,0.5589228,0.46139437,0.5043879,0.7674115,0.34843862,0.6199269,0.48419002,0.6465205,0.42694908,0.07956507,0.0
0.97085583,0.39685532,0.8987541,0.20749132,0.7197419,0.24521077,0.550191,0.67119217,0.74063534,0.6309234,0.15535489,0.72363853,0.63383746,0.8767453,0.6444603,0.7666302,0.80108315,0.7783247,0.5449831,0.5158796,0.45490357,0.52432054,0.76842684,0.35976222,0.7586333,0.30413714,0.65328294,0.41458744,0.010761849,0.0
0.97787863,0.39857313,0.85763055,0.1811237,0.7769541,0.372119,0.5443249,0.6839425,0.60752195,0.6809704,0.24666256,0.69061464,0.7359716,0.88102275,0.5849875,0.8597656,0.80272704,0.6495616,0.54505235,0.5244857,0.45033568,0.46326998,0.78231335,0.60081196,0.73537797,0.17298025,0.651731,0.41374263,0.0049037724,0.0
0.97243243,0.41570008,0.8740074,0.3309564,0.7569613,0.29644984,0.557212,0.67770994,0.6089504,0.67570204,0.13261534,0.82268536,0.26125026,0.8412631,0.49267855,0.7785168,0.77236825,0.735766,0.52607274,0.50566953,0.45237362,0.49226844,0.7677859,0.13409665,0.7995043,0.23342395,0.65545994,0.4096404,0.0018139549,0.0
0.8427364,0.440915,0.87145615,0.19464295,0.7449977,0.24082266,0.5607722,0.6858078,0.6086167,0.6749486,0.089106135,0.8346893,0.5123883,0.8347403,0.6421258,0.81065553,0.7752673,0.66032916,0.40932217,0.5084677,0.44776317,0.48108208,0.7816317,0.28384852,0.67726606,0.4282087,0.6485871,0.35162792,0.00517995,0.0
0.96601725,0.41924462,0.8962592,0.3397863,0.73814,0.25070193,0.5607464,0.6729201,0.577585,0.6752772,0.30110857,0.88783705,0.49867207,0.8446017,0.60767055,0.773826,0.7778391,0.6863826,0.4214887,0.51366866,0.45507416,0.50160885,0.78020966,0.47451812,0.73137695,0.16227403,0.65550727,0.4152457,0.008120658,0.0
0.97434115,0.43349794,0.8571233,0.314556,0.761261,0.24180672,0.5642353,0.66941446,0.5808152,0.65180784,0.16486834,0.83773625,0.6022899,0.75694704,0.69884837,0.80096656,0.81884944,0.7135271,0.42446905,0.5142957,0.45252,0.4946813,0.7720805,0.29022372,0.7755687,0.371998,0.6525915,0.41630593,9.854222e-05,0.0
0.87511474,0.42261794,0.89578855,0.22778884,0.7330028,0.25015202,0.554052,0.6893639,0.58663356,0.6498038,0.1649179,0.8561801,0.42351085,0.8454947,0.45655072,0.83039796,0.77064216,0.75759226,0.48267707,0.5136944,0.45846033,0.5146851,0.77031064,0.36423916,0.63992214,0.4547893,0.64890206,0.39926443,0.008427953,0.0
0.9768956,0.41373023,0.87241316,0.21460068,0.7382059,0.2231741,0.5606844,0.66849816,0.6460963,0.6486972,0.10535468,0.82530004,0.36923942,0.8451661,0.7655396,0.7552393,0.7751621,0.7418694,0.5537179,0.5082591,0.4554773,0.5176947,0.76936007,0.35976917,0.8105816,0.16506204,0.656423,0.41269273,0.00012966082,0.0
